ShopName,Date,Prefecture,longitude,latitude,Open,genres
おでん処よねや 館林場外店,2021-10-13,群馬県,139.5718911142819,36.226833194593084,1, #おでん
O’denbar うまみ 表参道店,2021-09-29,東京都,139.70922481569895,35.66471243848427,1, #おでん
鶏出汁おでん とりばか 自由が丘,2021-09-01,東京都,139.66758001569832,35.6084261415678,1, #おでん
焼とり・おでん ごっつぉ,2021-08-28,千葉県,140.07249182923584,35.65206358850606,1, #おでん
博多おでんと自然薯 よかよか堂,2021-08-02,東京都,139.7120530055572,35.68981293710785,1, #おでん
平ちゃん（heichan）,2021-06-12,東京都,139.77543490555718,35.6860428373146,1, #おでん
博多おでんと自然薯 よかよか堂,2021-06-06,東京都,139.71230802449,35.68981741816131,1, #おでん
金沢おでんと手作り餃子 がっぱ片町店,2021-04-24,石川県,136.65304082926167,36.56005699874993,1, #おでん
おでん家 でん,2021-04-23,山形県,139.8286894480197,38.72056846137604,1, #おでん
寿司トおでん にのや,2021-04-11,東京都,139.76483752926052,35.677280598762216,1, #おでん
串揚げと島おでん くしお,2021-03-15,沖縄県,125.2805184054339,24.804162884080544,1, #おでん
天ぷらとおでん 個室 天串 六本木店,2021-03-08,東京都,139.73151092924454,35.663676698762394,1, #おでん
おでん都,2021-03-08,東京都,139.56265490562336,35.704958280188755,1, #おでん
おでんと串カツ つきみ,2020-12-09,兵庫県,135.16535420720035,34.67837899877753,1, #おでん
居酒屋 maru,2020-11-14,富山県,137.21277382926186,36.699526998748105,1, #おでん
ピックアンドロップキッチン,2020-11-02,広島県,132.46654682925893,34.38003899878233,1, #おでん
おでん屋たけし シルクル桐生店,2020-10-16,群馬県,139.33857060563776,36.410993580030535,1, #おでん
鶏おでんと出汁割日本酒 ふぁるこ,2020-10-15,福岡県,130.40519100558151,33.58134438073674,1, #おでん
日本酒とおでん 釀巣（かもす）,2020-10-03,東京都,139.73544790562272,35.67586888019562,1, #おでん
おでん 田楽,2020-09-24,東京都,139.7741838292606,35.70963599876175,1, #おでん
昼飲み・ちょい飲み・創作おでん 久遠（くおん）,2020-08-31,兵庫県,135.2807348292593,34.71699499877692,1, #おでん
アヒージョODEN,2020-08-26,大阪府,135.49406591581766,34.70418978043357,1, #おでん
小料理とおでん 燗九郎,2020-07-15,石川県,136.65207460564068,36.560798779998564,1, #おでん
天ぷらとおでん 個室居酒屋 天串 刈谷駅前店,2020-07-13,愛知県,137.00991150560887,34.99258328036068,1, #おでん
かなえきのちくわ,2020-06-23,石川県,136.64530631585546,36.57844297999473,1, #おでん
東京おでんラブストーリー 錦三丁目,2020-04-10,愛知県,136.90562152926054,35.17009689876976,1, #おでん
おでん屋たけし 新宿御苑店,2020-03-31,東京都,138.23293524717414,37.10196609205237,1, #おでん
炭火鳥焼き・おでん 匠,2020-03-01,北海道,142.3590028292722,43.76816799869481,1, #おでん
おでん×スタンド三徳六味,2020-02-15,大阪府,135.49973565828577,34.705078995108394,1, #おでん
炭火焼とご馳走おでん 都食堂,2020-02-06,京都府,135.7620022292603,35.002908798772424,1, #おでん
おでんと肴 だいきち,2020-02-04,神奈川県,139.62188861314843,35.4640969802454,1, #おでん
海の幸 福笑,2020-01-23,東京都,139.78618327956875,35.64525102716351,1, #おでん
創作屋台 湊と,2020-01-17,山形県,140.3809078292646,38.36026799872859,1, #おでん
フランスおでん フラ屋,2020-01-16,東京都,139.66880482926115,35.71414699876165,1, #おでん
うまいや 石田,2020-01-12,千葉県,139.91593524571064,35.68070077490781,1, #おでん
呑み処 繋 TSUNAGI,2020-01-08,神奈川県,139.62662482926098,35.53638899876424,1, #おでん
Luv ODEN 広島的場店,2019-12-18,広島県,-1,-1,1, #おでん
くいものや 美酒処（びすとこ）,2019-12-12,東京都,139.7811498292611,35.66310299876241,1, #おでん
焼き鳥とワイン＋ビストロおでん 3B,2019-12-12,東京都,139.75870782926114,35.69663299876189,1, #おでん
鶏だしおでん さもん 金山小町店,2019-12-11,愛知県,136.90286482926047,35.143564998770195,1, #おでん
銀座おでん田田.(DADA),2019-12-01,東京都,139.7676794058174,35.67345258019623,1, #おでん
ご馳走や 豆助,2019-11-26,兵庫県,135.0665528998588,34.75059042748708,1, #おでん
dasiyaふぁ～る,2019-11-22,大阪府,135.47341110675066,34.69377416744159,1, #おでん
東京おでんラブストーリー 裏コリドー,2019-11-16,東京都,139.75812681409124,35.66917896719709,1, #おでん
KELP,2019-11-11,京都府,135.76014700675285,35.001702567315,1, #おでん
種一 本店 （たねいち）,2019-11-01,栃木県,139.88653682926224,36.55989899874994,1, #おでん
おでん屋 ずぶ六,2019-10-25,東京都,139.7317988292611,35.66496899876238,1, #おでん
天ぷらとおでんからのSDGsなお店,2019-10-23,東京都,139.7722968292613,35.709700998761726,1, #おでん
京出汁おでん・青森地鶏 酒場634 –MUSASHI－ 新橋店,2019-10-11,東京都,139.75530640675942,35.66738816704423,1, #おでん
おでん酒場 よなよな,2019-10-09,富山県,137.18162661409963,36.71536926682038,1, #おでん
浅草おでん 大多福 本店,2019-10-03,東京都,139.7915111555129,35.7177637166639,1, #おでん
祇園のあと,2019-10-01,福岡県,130.40753080675384,33.59267506793954,1, #おでん
京出汁おでん・青森地鶏 酒場634 –MUSASHI－ 新宿店,2019-09-27,東京都,139.69809282926113,35.694143998761916,1, #おでん
おでん すみ吉,2019-09-15,大阪府,135.4994369140815,34.67390016760519,1, #おでん
東京おでんラブストーリー 京都,2019-09-14,京都府,135.760432696279,35.00850946580765,1, #おでん
おでん専門店 花車,2019-09-02,大阪府,135.5661861026117,34.81695166600958,1, #おでん
近々 （konkon）,2019-08-27,東京都,139.73514582926117,35.676076998762234,1, #おでん
日本橋 一平  Pasar蓮田店,2019-07-28,埼玉県,139.664988658292,35.97847599503147,1, #おでん
おでん・牛たん 居酒屋 おまつ,2019-04-25,北海道,141.34413321600803,43.08402567914478,1, #おでん
