ShopName,Date,Prefecture,longitude,latitude,Open,genres
Record bar &ハンバーガー,2021-11-08,奈良県,135.82951121568078,34.599722196126365,1, #ハンバーガー
BEX BURGER ラボ店,2021-11-05,福島県,140.94345959018787,37.6385741828273,1, #ハンバーガー
モスバーガー泉北光明池店,2021-11-04,大阪府,135.47489946438293,34.47443184271464,1, #ハンバーガー
Burger shop Roly&Dolly takasago.s,2021-11-02,宮城県,140.96758729659453,38.27338879463418,1, #ハンバーガー
かまくらハンバーグスタンド,2021-11-01,愛知県,136.8789216156906,35.17489986517994,1, #ハンバーガー
マクドナルド 千葉中央駅店,2021-10-28,千葉県,140.11620097341373,35.607491859539486,1, #ハンバーガー
マクドナルド 500別府店,2021-10-28,大分県,131.47995409046985,33.313114503959284,1, #ハンバーガー
マクドナルド イオンモール則武新町店,2021-10-27,愛知県,136.8777393156908,35.179988364904176,1, #ハンバーガー
ビフテックバーガー,2021-10-23,東京都,139.81182691569984,35.69677643672579,1, #ハンバーガー
バーガーキング® イーアス春日井店,2021-10-22,愛知県,136.9815951219123,35.25899852456945,1, #ハンバーガー
SHGUN BURGER 渋谷店,2021-10-18,東京都,139.6963442156992,35.661462838662395,1, #ハンバーガー
バーガーキング® フルルガーデン八千代店,2021-10-18,千葉県,140.1153112157002,35.72242973531791,1, #ハンバーガー
バーガーキング® 奈良古市店,2021-10-16,奈良県,135.8296055297455,34.6609990356266,1, #ハンバーガー
Chickenland DATEYA,2021-10-16,埼玉県,139.822470215703,35.87748222679038,1, #ハンバーガー
Y+5296 (ワイプラスゴーニーキューロク),2021-10-14,北海道,141.34865441584265,43.055641798881304,1, #ハンバーガー
マクドナルド nonowa東小金井店,2021-10-14,東京都,139.52269962925197,35.701500487830444,1, #ハンバーガー
Cheeseness Burger ToGo（チーズネスバーガー トゥーゴー）,2021-10-14,東京都,139.7221782157211,35.62260828898612,1, #ハンバーガー
パン ド サンジュ パンで,2021-10-13,大阪府,135.4661118156797,34.53953899933919,1, #ハンバーガー
Lucky Rocky Chicken 吉祥寺,2021-10-12,東京都,139.58056282925205,35.70606728776797,1, #ハンバーガー
HaikaraFriedChicken ハイカラフライドチキン,2021-10-10,東京都,139.77345770505033,35.698940256852104,1, #ハンバーガー
バーガーキング® 木場駅前店,2021-10-06,東京都,139.8055553594286,35.66976939100309,1, #ハンバーガー
淡路島バーガー 三田店,2021-10-03,兵庫県,135.21981310862256,34.87927393835029,1, #ハンバーガー
マクドナルド イオンモール旭川駅前店,2021-09-30,北海道,142.35494361585776,43.76382315328768,1, #ハンバーガー
短角和牛専門店 TANKAKU BURGER,2021-09-29,東京都,139.724346215699,35.655241039003556,1, #ハンバーガー
モスバーガー京王高幡SC店,2021-09-29,東京都,139.41206088414444,35.662117284363184,1, #ハンバーガー
モスバーガー東武ストア東武動物公園駅前店,2021-09-29,埼玉県,139.72401288152767,36.02524823949593,1, #ハンバーガー
the 3rd Burger 松戸西口店,2021-09-29,千葉県,139.89853748343063,35.78373682803464,1, #ハンバーガー
マクドナルド三津屋店,2021-09-28,大阪府,135.46552581583768,34.727573267897306,1, #ハンバーガー
Burger’s Cafe CROSS ROAD（バーガーズカフェ クロスロード）,2021-09-27,福島県,140.38541599690953,37.39702020973755,1, #ハンバーガー
マクドナルド 35号大塔店,2021-09-27,長崎県,129.76946438132276,33.15397190313624,1, #ハンバーガー
淡路島バーガー宝塚店,2021-09-23,兵庫県,135.34888412925096,34.79811790004785,1, #ハンバーガー
マクドナルド栗東パワーコメリ店,2021-09-21,滋賀県,135.98428543832765,35.0278608203629,1, #ハンバーガー
