Date,ShopName,Prefecture,longitude,latitude,Open
2021-11-08,Record bar &ハンバーガー,奈良県,135.82951121568078,34.599722196126365,1
2021-11-05,BEX BURGER ラボ店,福島県,140.94345959018787,37.6385741828273,1
2021-11-04,モスバーガー泉北光明池店,大阪府,135.47489946438293,34.47443184271464,1
2021-11-02,Burger shop Roly&Dolly takasago.s,宮城県,140.96758729659453,38.27338879463418,1
2021-11-01,かまくらハンバーグスタンド,愛知県,136.8789216156906,35.17489986517994,1
2021-10-28,マクドナルド 千葉中央駅店,千葉県,140.11620097341373,35.607491859539486,1
2021-10-28,マクドナルド 500別府店,大分県,131.47995409046985,33.313114503959284,1
2021-10-27,マクドナルド イオンモール則武新町店,愛知県,136.8777393156908,35.179988364904176,1
2021-10-23,ビフテックバーガー,東京都,139.81182691569984,35.69677643672579,1
2021-10-22,バーガーキング® イーアス春日井店,愛知県,136.9815951219123,35.25899852456945,1
2021-10-18,SHGUN BURGER 渋谷店,東京都,139.6963442156992,35.661462838662395,1
2021-10-18,バーガーキング® フルルガーデン八千代店,千葉県,140.1153112157002,35.72242973531791,1
2021-10-16,バーガーキング® 奈良古市店,奈良県,135.8296055297455,34.6609990356266,1
2021-10-16,Chickenland DATEYA,埼玉県,139.822470215703,35.87748222679038,1
2021-10-14,Y+5296 (ワイプラスゴーニーキューロク),北海道,141.34865441584265,43.055641798881304,1
2021-10-14,マクドナルド nonowa東小金井店,東京都,139.52269962925197,35.701500487830444,1
2021-10-14,Cheeseness Burger ToGo（チーズネスバーガー トゥーゴー）,東京都,139.7221782157211,35.62260828898612,1
2021-10-13,パン ド サンジュ パンで,大阪府,135.4661118156797,34.53953899933919,1
2021-10-12,Lucky Rocky Chicken 吉祥寺,東京都,139.58056282925205,35.70606728776797,1
2021-10-10,HaikaraFriedChicken ハイカラフライドチキン,東京都,139.77345770505033,35.698940256852104,1
2021-10-06,バーガーキング® 木場駅前店,東京都,139.8055553594286,35.66976939100309,1
2021-10-03,淡路島バーガー 三田店,兵庫県,135.21981310862256,34.87927393835029,1
