Date,ShopName,Prefecture,longitude,latitude,Open
2021-11-06,TEA ROOM KIKI 京都・嵐山本店,京都府,135.68036921232505,35.01699006232525,1
2021-11-04,LEMONADE by Lemonica イオンモール鈴鹿店,三重県,136.52941881568543,34.87176858154392,1
2021-10-30,DoDoタピオカ専門店 トナリエクレオ店,茨城県,140.11073200439088,36.08107358670388,1
2021-10-28,ゴンチャ（Gong cha）イオンモール熊本店,熊本県,130.7414993156504,32.73812109327372,1
2021-10-28,ゴンチャ（Gong cha）新宿ミロード店,東京都,139.69889682158495,35.68949280510551,1
2021-10-26,ゴンチャ（Gong cha）則武新町店,愛知県,136.8777393156908,35.179988364904176,1
2021-10-18,Lemonade by Lemonica イーアス春日井店,愛知県,136.9815951219123,35.25899852456945,1
2021-10-18,ゴンチャ（Gong cha）イーアス春日井店,愛知県,136.9815951219123,35.25899852456945,1
2021-10-08,アフタヌーンティー・ティールーム 梅田阪神,大阪府,135.49573818517547,34.701571362627256,1
2021-10-07,タリーズコーヒー ＆TEA水戸エクセル店,茨城県,140.47437321619284,36.37132294642823,1
2021-09-30,TEA MAISON KoKoTTe,東京都,139.64140512925195,35.65809608842365,1
2021-09-29,台北茶房,東京都,139.4776344156995,35.670799138150535,1
2021-09-27,THREE TEA LABORATORY ニュウマン新宿店,東京都,-1,-1,1
2021-09-23,ゴンチャ（Gong cha）スマーク伊勢崎店,群馬県,139.23084923513582,36.33963721987446,1
2021-09-19,LEMONADE by Lemonica 新静岡セノバ店,静岡県,138.38494451568724,34.975523775956354,1
2021-09-17,タリーズコーヒー &TEA ららぽーと立川立飛店,東京都,139.4177473157002,35.71171563590597,1
2021-09-15,QUON River Terrace (クオンリバーテラス),福岡県,130.4051312156642,33.59021764938234,1
2021-08-21,ゴンチャ（Gong cha）イオンモール直方店,福岡県,130.74692851566712,33.76920624003887,1
2021-08-20,CHAI NEED US,沖縄県,127.70214501555851,26.211559596229662,1
2021-08-18,CHA BAR 西武新宿PePe店,東京都,139.69808101569961,35.69436483685815,1
2021-08-09,LEMONADE by Lemonica イオンモール富士宮,静岡県,138.61023431569166,35.2214229626578,1
2021-08-08,MLESNA TEA（ムレスナティー）東京,東京都,139.57481221569995,35.70164343645874,1
2021-08-06,BullPulu tenshin ゆめタウン久留米店,福岡県,130.5363057156597,33.321574363325524,1
2021-07-26,LEMONADE by Lemonica イオンモール高松,香川県,134.00371562756277,34.3520178093193,1
2021-07-25,LEMONADE by Lemonica イオンモールりんくう泉南店,大阪府,135.26458021567714,34.37941420786411,1
2021-07-13,ゴンチャ（Gong cha）モラージュ菖蒲店,埼玉県,139.60979271570653,36.07499901588207,1
2021-07-13,ゴンチャ（Gong cha）セブンパークアリオ柏店,千葉県,140.0118638951583,35.83257942852647,1
2021-07-10,伍茶 イオンモール新小松店,石川県,136.4648699157119,36.39498549810297,1
2021-07-06,LEMONADE by Lemonica セブンパークアリオ柏店,千葉県,140.01274663694753,35.833654482229775,1
2021-07-03,TeaWay Li-Ka 鹿児島中央駅店,鹿児島県,130.54238982925565,31.58290999883434,1
2021-06-25,ベビタピ福岡大名店,福岡県,130.39615052924972,33.586330516007635,1
2021-06-19,LEMONADE by Lemonica イオン八事店,愛知県,136.96247681289054,35.136877867239065,1
2021-06-11,CRAFT TEA 川根本店,静岡県,138.1356099156896,35.108624968767934,1
2021-06-11,フードボートカフェ小郡店,福岡県,130.56444882754732,33.408980658799614,1
2021-06-06,源記 板橋店 （YUANJI）,東京都,139.72051212925197,35.74622908721854,1
2021-05-21,MLESNA TEA代々木上原,東京都,139.67794010562267,35.668599080197204,1
2021-05-19,CRAFT TEA 新宿マルイ本館,東京都,139.70188171583723,35.69090288019215,1
2021-05-19,タピキング 京都羽束師店,京都府,135.71737477615224,34.93069909442951,1
2021-05-10,mirume,愛知県,136.89204782925992,35.176084998769724,1
2021-05-03,TeaWay Li-Ka 鹿児島中央駅店,鹿児島県,130.54292164954876,31.583136576728634,1
2021-04-29,LEMONADE by Lemonica ワンズモール稲毛店,千葉県,140.117154652959,35.65667844906274,1
2021-04-29,LEMONADE by Lemonica ゆめタウン廿日市店,広島県,132.3333751158105,34.34603218052704,1
2021-04-28,＆EARL GREY (アンドアールグレイ) 仙台駅店,宮城県,140.88131514332403,38.26015838224542,1
2021-04-27,茶季 グランツリー武蔵小杉店,神奈川県,139.659604301051,35.573829430053536,1
2021-04-26,PEARL LADY CHA BAR アスティ静岡店,静岡県,138.38741482924357,34.97108999877286,1
2021-04-23,LEMONADE by Lemonica ららぽーと富士見店,埼玉県,139.54612631900707,35.859846079405564,1
2021-04-23,LEMONADE by Lemonica 流山おおたかの森S・C  FRAPS店,千葉県,139.92422588153877,35.87093599837557,1
2021-04-23,ゴンチャ（Gong cha）イオンモール名取店,宮城県,140.89341061588866,38.163758979690606,1
2021-04-23,ゴンチャ（Gong cha）ららぽーと磐田店,静岡県,137.84034982925937,34.75017289877635,1
2021-04-22,ゴンチャ（Gong cha）宇都宮パセオ店,栃木県,139.8974573991987,36.56002335278484,1
2021-04-20,LEMONADE by lemonica イオンモール浜松市野店,静岡県,137.7606120158183,34.740150880424416,1
2021-04-09,Oolong Market 茶市場,大阪府,135.51310182925926,34.645938698778046,1
2021-04-07,CRAFT TEA 飯田橋,東京都,139.7441891056231,35.69875428019023,1
2021-04-07,CRAFT TEA 丸の内,東京都,139.76083521297042,35.67676008019523,1
2021-03-25,THE ALLEY 恵比寿店,東京都,139.7099755056222,35.648968380201715,1
2021-03-23,茶割 別邸,東京都,139.68766050562195,35.63273358020576,1
2021-03-20,ゴンチャ（Gong cha）相模大野ステーションスクエア店,神奈川県,139.4374501444779,35.53221985985026,1
2021-03-20,LEMONADE by Lemonica コクーンシティ コクーン2店,埼玉県,139.63452151297457,35.895661417591434,1
2021-03-19,TEA SALON ENJYU,東京都,139.7292450129694,35.637667880204525,1
2021-03-18,ゴンチャ（Gong cha）金沢百番街 Rinto店,石川県,136.64788847913053,36.578739470861365,1
2021-03-18,ゴンチャ（Gong cha）イオンモール宮崎店,宮崎県,131.45603706880718,31.92213740017164,1
2021-03-12,ゴンチャ（Gong cha）鳥栖プレミアム・アウトレット店,佐賀県,130.51065375827687,33.407619395196576,1
2021-03-06,LEMONADE by Lemonica イオンモール新利府店,宮城県,140.97148107898806,38.32270199547054,1
2021-02-26,LEMONADE by Lemonica イオンモール茨木店,大阪府,135.55848329204542,34.81141864613188,1
2021-02-26,ゴンチャ（Gong cha）岐阜又丸店,岐阜県,136.7052130886073,35.43785854403529,1
2021-02-22,LEMONADE by Lemonica 所沢TOCOTOCOSQUAR店,埼玉県,139.46948802926065,35.789205498760566,1
2021-02-12,LEMONADE by Lemonica 広島シャレオ店,広島県,132.45718052925892,34.395356298782154,1
2021-02-04,ニガクナイコウチャ,静岡県,138.38842191313876,34.97212888036566,1
2021-01-29,LEMONADE by Lemonica 戸塚モディ店,神奈川県,139.5341925292602,35.401329798766284,1
2021-01-22,ゴンチャ（Gong cha）京都駅ビル ザ・キューブ店,京都府,135.75837710560907,34.98598238036233,1
2021-01-14,一○八抹茶茶廊 丸井吉祥寺店,東京都,139.57708461583758,35.70199518018943,1
2020-12-20,ゴンチャ（Gong cha）イオンモール 長久手店,愛知県,137.04822941582685,35.173457380315796,1
2020-12-20,ゴンチャ（Gong cha）くずはモール店,大阪府,135.67744554771807,34.86096283381524,1
2020-12-19,LEMONADE by Lemonica イオンモール松本店,長野県,137.97794221298156,36.23403928006917,1
2020-12-11,LEMONADE by Lemonica なんばマルイ店,大阪府,135.50086560560263,34.665515180443634,1
2020-12-11,Sharetea 吉祥寺店,東京都,139.57693450562337,35.7037252801891,1
2020-12-11,ゴンチャ（Gong cha）ユニモちはら台店,千葉県,140.17060552924426,35.52779509876443,1
2020-12-11,ゴンチャ（Gong cha）アミュプラザみやざき店,宮崎県,131.43103247276437,31.914806117090716,1
2020-12-10,ことこ茶店,東京都,139.63824410562216,35.6524055802011,1
2020-12-08,ロージーティーハウス 四日市,三重県,136.5754676368386,35.03512092375996,1
2020-12-05,LEMONADE by Lemonica イオンモール福岡店,福岡県,130.47974112762486,33.59621108073238,1
2020-11-30,LEMONADE by Lemonica イオン岡崎南店,愛知県,137.1641061255701,34.93744308401237,1
2020-11-30,LEMONADE by Lemonica 神戸ハーバーランドumie店,兵庫県,135.1803114158269,34.67971548043982,1
2020-11-30,LEMONADE by Lemonica イオンモール今治新都市店,愛媛県,-1,-1,1
2020-11-22,ゴンチャ(gong cha) 明石店,兵庫県,134.99444600560253,34.647983880448166,1
2020-11-22,ゴンチャ(gong cha) プリコ垂水店,兵庫県,135.05345221294954,34.629350580452815,1
2020-11-22,ゴンチャ(gong cha)  東京駅 グランルーフ フロント店,東京都,139.7674786860507,35.68052012746698,1
2020-11-20,源記甜品 横浜矢向駅前店,神奈川県,139.6803726056199,35.538496580227836,1
