Date,ShopName,Prefecture,longitude,latitude,Open
2021-10-13,おでん処よねや 館林場外店,群馬県,139.5718911142819,36.226833194593084,1
2021-09-29,O’denbar うまみ 表参道店,東京都,139.70922481569895,35.66471243848427,1
2021-09-01,鶏出汁おでん とりばか 自由が丘,東京都,139.66758001569832,35.6084261415678,1
2021-08-28,焼とり・おでん ごっつぉ,千葉県,140.07249182923584,35.65206358850606,1
2021-08-02,博多おでんと自然薯 よかよか堂,東京都,139.7120530055572,35.68981293710785,1
2021-06-12,平ちゃん（heichan）,東京都,139.77543490555718,35.6860428373146,1
2021-06-06,博多おでんと自然薯 よかよか堂,東京都,139.71230802449,35.68981741816131,1
2021-04-24,金沢おでんと手作り餃子 がっぱ片町店,石川県,136.65304082926167,36.56005699874993,1
2021-04-23,おでん家 でん,山形県,139.8286894480197,38.72056846137604,1
2021-04-11,寿司トおでん にのや,東京都,139.76483752926052,35.677280598762216,1
2021-03-15,串揚げと島おでん くしお,沖縄県,125.2805184054339,24.804162884080544,1
2021-03-08,天ぷらとおでん 個室 天串 六本木店,東京都,139.73151092924454,35.663676698762394,1
2021-03-08,おでん都,東京都,139.56265490562336,35.704958280188755,1
2020-12-09,おでんと串カツ つきみ,兵庫県,135.16535420720035,34.67837899877753,1
2020-11-14,居酒屋 maru,富山県,137.21277382926186,36.699526998748105,1
2020-11-02,ピックアンドロップキッチン,広島県,132.46654682925893,34.38003899878233,1
2020-10-16,おでん屋たけし シルクル桐生店,群馬県,139.33857060563776,36.410993580030535,1
2020-10-15,鶏おでんと出汁割日本酒 ふぁるこ,福岡県,130.40519100558151,33.58134438073674,1
2020-10-03,日本酒とおでん 釀巣（かもす）,東京都,139.73544790562272,35.67586888019562,1
2020-09-24,おでん 田楽,東京都,139.7741838292606,35.70963599876175,1
2020-08-31,昼飲み・ちょい飲み・創作おでん 久遠（くおん）,兵庫県,135.2807348292593,34.71699499877692,1
2020-08-26,アヒージョODEN,大阪府,135.49406591581766,34.70418978043357,1
2020-07-15,小料理とおでん 燗九郎,石川県,136.65207460564068,36.560798779998564,1
2020-07-13,天ぷらとおでん 個室居酒屋 天串 刈谷駅前店,愛知県,137.00991150560887,34.99258328036068,1
2020-06-23,かなえきのちくわ,石川県,136.64530631585546,36.57844297999473,1
2020-04-10,東京おでんラブストーリー 錦三丁目,愛知県,136.90562152926054,35.17009689876976,1
2020-03-31,おでん屋たけし 新宿御苑店,東京都,138.23293524717414,37.10196609205237,1
2020-03-01,炭火鳥焼き・おでん 匠,北海道,142.3590028292722,43.76816799869481,1
2020-02-15,おでん×スタンド三徳六味,大阪府,135.49973565828577,34.705078995108394,1
2020-02-06,炭火焼とご馳走おでん 都食堂,京都府,135.7620022292603,35.002908798772424,1
2020-02-04,おでんと肴 だいきち,神奈川県,139.62188861314843,35.4640969802454,1
2020-01-23,海の幸 福笑,東京都,139.78618327956875,35.64525102716351,1
2020-01-17,創作屋台 湊と,山形県,140.3809078292646,38.36026799872859,1
2020-01-16,フランスおでん フラ屋,東京都,139.66880482926115,35.71414699876165,1
2020-01-12,うまいや 石田,千葉県,139.91593524571064,35.68070077490781,1
2020-01-08,呑み処 繋 TSUNAGI,神奈川県,139.62662482926098,35.53638899876424,1
2019-12-18,Luv ODEN 広島的場店,広島県,-1,-1,1
