Date,ShopName,longitude,latitude
2020-07-20,MAISON KAYSER Table三軒茶屋店,38.424966,141.27981
2020-07-20,＆COFFEE MAISON KAYSER銀座一丁目店,38.424966,141.27981
2020-07-18,パティスリーテラスエルSPAL仙台店,38.424966,141.27981
2020-07-18,カフェ・ド・サンティエ,38.424966,141.27981
2020-07-18,美少女戦士セーラームーン -SHINING MOON TOKYO-,38.424966,141.27981
2020-07-17,ア・ラ・カンパーニュ大濠公園店,38.424966,141.27981
2020-07-14,モンスーンカフェG-Zone銀座,38.424966,141.27981
2020-07-14,カフェ ラ・ボエムG-Zone銀座,38.424966,141.27981
2020-07-13,倉敷フクロウの森,38.424966,141.27981
2020-07-13,くらしきハリネズミの森,38.424966,141.27981
2020-07-13,倉敷豆柴カフェ,38.424966,141.27981
2020-07-13,カフェ 小町,38.424966,141.27981
2020-07-13,Cat Cafe ねころび,38.424966,141.27981
2020-07-13,キャトル・セゾン神戸/カフェキャトル,38.424966,141.27981
2020-07-12,ホテルのカフェ,38.424966,141.27981
2020-07-11,モルモット雑貨カフェ もる組（morugumi）,38.424966,141.27981
2020-07-08,喫茶室ルノアール 千駄ヶ谷駅前店,38.424966,141.27981
2020-07-08,Cafeルノアール ニュー八重洲北口店,38.424966,141.27981
2020-07-07,まなび✕あそびカフェ 仙台,38.424966,141.27981
2020-07-05,仏生山 レストラン / カフェアジール,38.424966,141.27981
2020-07-05,ALCAFE CONAMI アルカフェコナミ,38.424966,141.27981
2020-07-04,アンデルセンカフェ広島T-SITE店,38.424966,141.27981
2020-07-04,野ふうど 県庁東店,38.424966,141.27981
2020-06-28, レフェクトワール,38.424966,141.27981
2020-06-28,珈琲処えきす・かふぇ 函館店,38.424966,141.27981
2020-06-21,MeetFresh 鮮芋仙 吉祥寺北口店,38.424966,141.27981
2020-06-21,TOYS CAFE キャナルシティ博多店,38.424966,141.27981
2020-06-20,ちどり,38.424966,141.27981
2020-06-19,エルムの森ショップ・カフェ,38.424966,141.27981
2020-06-16,グリル展望,38.424966,141.27981
2020-06-15,レストランローズ,38.424966,141.27981
2020-06-13,カフェレストMG-Ⅱ,38.424966,141.27981
2020-06-13,猫カフェ 天使のこねこネコ,38.424966,141.27981
